hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 240.117, -30.0241, 240.086, -150.03, 240.103, 89.9784, 0, 0, 21.2387, 131.902, 31.0282, 11.8642, 20.8743, -108.272, 9.92227, -166.21
0, 0.00000, 240.103, -30.0252, 240.09, -150.032, 240.081, 89.9706, 0, 0, 22.8258, 131.811, 30.5111, 11.9141, 29.7916, -108.214, 7.29526, 136.876
0, 0.00000, 240.078, -30.0357, 240.067, -150.035, 240.087, 89.9698, 0, 0, 34.1306, 131.912, 34.9221, 11.8098, 27.9495, -108.2, 6.55662, -113.885
0, 0.00000, 240.076, -30.0346, 240.08, -150.03, 240.093, 89.97, 0, 0, 34.2931, 131.861, 29.4757, 11.823, 27.5379, -108.159, 6.01239, -64.1995
0, 0.00000, 240.066, -30.0382, 240.084, -150.025, 240.117, 89.9739, 0, 0, 39.6029, 131.941, 24.7435, 11.6929, 21.4186, -108.089, 16.6789, -57.793
0, 0.00000, 240.072, -30.042, 240.057, -150.03, 240.131, 89.9804, 0, 0, 42.0636, 132.075, 32.7429, 11.6154, 13.1492, -108.186, 25.3235, -89.5056
0, 0.00000, 240.094, -30.0313, 240.081, -150.029, 240.11, 89.9771, 0, 0, 30.1189, 131.937, 29.5791, 11.7953, 20.1674, -108.227, 9.63061, -105.153
0, 0.00000, 240.084, -30.0201, 240.131, -150.028, 240.033, 89.9525, 0, 0, 19.5903, 131.543, 20.0931, 12.0588, 52.1146, -108.051, 32.1233, 72.8154
0, 0.00000, 240.086, -30.0229, 240.122, -150.026, 240.058, 89.9598, 0, 0, 22.6072, 131.647, 20.809, 11.9677, 42.6044, -108.088, 20.8436, 67.7442
0, 0.00000, 240.094, -30.0237, 240.113, -150.025, 240.079, 89.967, 0, 0, 23.2313, 131.739, 22.1179, 11.9076, 33.8907, -108.132, 11.1977, 67.0241
0, 0.00000, 240.054, -30.037, 240.093, -150.028, 240.078, 89.9618, 0, 0, 38.517, 131.8, 24.6377, 11.7806, 36.2147, -108.055, 12.7961, 3.08062
0, 0.00000, 240.093, -30.0325, 240.06, -150.038, 240.081, 89.9712, 0, 0, 29.2731, 131.932, 39.1886, 11.8816, 27.5089, -108.286, 10.8182, -159.852
